d,n,f_com,H,W,M_max,mass,dMdtheta_avs,dMdtheta_0,M_min,BM,angle,int_M_stable,GM
0.7204725188848495,0.8380922560206959,0.46669512628772547,1.4980285304071892,3.224807763281433,1.6379102298517e-15,0.05877019818289425,,-28.625129815562623,-8.892193760620772,1.0142501842064335,,-16.27151735779931,1.1901195278199403
0.34238984016933444,0.987254191878348,0.4162598029660344,2.21651969658296,2.5076910119948033,9.402817986185685e-16,0.03368483858452076,,-2.700671592401275,-8.805212970866318,0.2739788459570765,,-13.277528392993032,0.20332903708971045
0.7051472253219364,1.1955290523141926,0.5853729461843102,1.102993107799803,3.2471404948338662,2.8762591499594086,0.05053283157199644,5.644301668207728,-25.23617639895438,-5.281310584172627,1.3269975729809156,1.7011334241032836,-5.709611937548008,1.2696469361588447
0.7318708463402412,0.6683837551858425,1.0607112419181655,2.9502859876028324,3.0839137604667743,41.6627720221855,0.09751428339021481,,27.2425407840879,2.972503750471604e-15,0.5372079497761874,,,-0.7002117995996381
0.4477716595467726,0.6165972352074788,0.21695567391910836,2.0796560466786,1.6405466172065657,5.611359120788232e-16,0.020916997248549347,,-6.623473021933,-9.097663361966458,0.14520241599546171,,-16.926497496171343,0.8266363207149533
0.5731358608754245,1.381755546885616,0.3585085192069557,1.2033829327618906,3.604339023137724,3.2831433462420794,0.05090964982685713,9.318824875291028,-28.750785420843364,-10.380834931330284,1.296791495786508,2.1962444015278466,-14.643493434370042,1.4156993576816008
0.5690978021766583,0.7826842507905674,0.26861661278969545,2.658635071850359,2.3985598671028017,1.6985735716980594e-15,0.056895008410618175,,-21.96039532386443,-24.87387833115088,0.27497557635382724,,-49.92177920952307,0.9790942073650604
0.5210925744735473,1.0449909329161828,0.32729165463528953,1.692717967399688,2.2975024538500235,1.2132668369271853e-15,0.03678972910474916,,-8.71350314917352,-7.7341318515780895,0.3804922755778369,,-15.824171911806442,0.6410475064983492
0.2733952782956452,1.3680325150009394,0.37479894724797735,1.592843500207552,3.4552042689826856,4.850971737447009,0.03139601416212674,10.889650839647553,-7.71260483561161,-9.129709199690344,0.7981528465012939,2.2107860216667636,-11.75448536047331,0.6773639377808032
0.6680409273358667,1.0466514062121433,0.842271539374458,2.6763380431824526,2.709315139710227,19.349662202503872,0.08960063460359127,,15.063437008064637,-1.9412269390834962e-15,0.3720922202259756,,31.031911028459103,-0.4512028702781969
0.658989386970374,0.6968760629698322,0.42324261088930604,1.7812502787807458,0.9835211736876841,4.2464339292451486e-16,0.01749075228741201,,-2.805569631650089,-3.9630785040978185,0.08639535143624337,,-7.343022549673549,0.4430282433316867
0.7259279557456844,1.146704574629288,0.7905397372235194,1.5919280670828864,1.5638670095410134,3.6935263633441244,0.03519515596821102,,2.3975148428167357,-1.016110975926518e-15,0.20577682707185907,,5.501288885645478,-0.17246033030439745
0.33342343629519844,1.216827341125143,0.4706558495096096,2.254384138047991,1.2754565023387052,0.7821528253203995,0.018761262190701546,,1.4864809051962788,-4.430830343363888,0.07211631362785897,,-5.02715339720421,-0.19254780338684352
0.45353256712193485,0.6481270280184918,0.5737616274768554,1.3991786541003424,2.8606873087555713,1.7209902204652883,0.025519632028095388,4.24462860457367,-5.206465559875355,-3.4658402033382627,0.6112523676725005,2.1578353107093298,-4.750682800502057,0.5196292150316177
0.5932129016078517,1.22650330840878,0.8177361136380241,2.3913144523408643,3.8022256144760354,20.211972909722704,0.1084300652368519,,0.9110498464775258,-0.5991673347164026,0.7808736999955576,,32.74323795765511,0.010615907907112754
0.32761833612682917,1.3480307244670042,0.2706715662321725,2.7512974864878177,2.9637613262362534,1.8805635972371374e-15,0.05599949834244217,,-11.814442377745742,-25.41144613702449,0.33884395399327644,,-41.63494882182472,0.5309442779502076
0.5139579893072393,0.5764842356380002,0.8869278815416229,2.6872137355928514,3.345464586503348,10.274499725203068,0.06084046839696647,,6.845809119098695,-1.3649251915430833e-15,0.5148672381478584,,19.292481653555296,-0.34300162452477545
0.518207139873615,0.76029520141809,0.7362953399146145,1.4916683592133901,3.537999422551819,5.1738088512293325,0.0414458105004588,6.347465102570626,-10.150835790785012,-4.172913627233014,0.9360617981241116,1.3492071265225585,-3.306453151886653,0.6109086181670712
0.5234647389176211,0.5289048521720103,0.48699799227359825,1.6744490879437284,3.595894114977386,1.5936523334667911,0.0393654456431701,7.029830938180262,-18.391209208451865,-8.453681676553272,0.9768623935620196,2.4730427775225796,-13.686677467566174,1.167079792081914
0.6202721398860386,1.3199693118842948,0.19609654734445342,1.8548701077954723,2.9161483982827314,2.244543648315293e-15,0.06771833143306491,,-28.75316861548867,-20.75206844846934,0.59515333762848,,-42.929063543562755,1.1483585253930078
0.27573660996994126,1.0868877910870918,0.7197442027824373,1.3189780942132239,2.4548488553297676,2.46323734670066,0.016686273114804664,,0.6090987943818418,-0.9563801771638437,0.44082672824856045,,1.604169404284055,-0.07179260812114724
0.6966237520147088,0.6099990088225432,0.8141949360421376,1.240058576932362,2.5205879556523283,2.217024195161994,0.02909035966368545,2.8395482146473134,-6.982732133899592,-1.4200465172595835,0.8825439166914513,0.9448534823627535,-0.7918141084188897,0.6841354035838781
0.6960639243771858,0.6693767716900642,0.7750868558836644,2.4429186766821265,3.5255533281052633,8.466415631051731,0.08707778017037099,11.694062067932675,-14.428780820699226,-3.9712347861993385,0.7708862937688075,0.8258186837860908,-1.8955592636930594,0.3627945023547414
0.7204227649315215,0.6062317057083437,0.8416951423991449,1.5711964040948474,2.8674292423959815,4.707669649469086,0.043086670731449464,5.298049205383363,-9.037247103417064,-1.660916011864764,0.8475901831354108,0.7190310119047144,-0.7193515099414645,0.5081711799529373
0.5988905776147903,0.6593526787502465,0.8750284111449191,1.3341535809198897,3.9603257041636923,7.790265361459245,0.04694507274032693,9.204573338384261,-24.51447605282131,-5.3414211049001805,1.5942194603850386,1.0928470469786042,-3.4304464102334946,1.2239133150904533
0.5569573186042671,1.001086720838295,0.5639386979075138,1.6311028269249404,1.3153837490199256,6.217992539251824e-16,0.021681204494192214,,-0.10183489727024309,-1.895548588503963,0.12982990902647693,,-2.9725271891628506,0.03229093496019139
0.2939835525558297,1.0792921984851243,0.8187061872804008,2.7537610533158823,2.6141576119414998,9.782970666917102,0.04010663461873168,,16.07949492056678,-1.0919401532344669e-15,0.2274907456404974,,15.45625075661635,-1.0569821578222651
0.3849282790778056,1.031495574226874,0.8582681063840043,1.8851638341385764,4.010869546209522,13.413353187459965,0.053126747739226265,10.434571460854261,-0.8498363410980032,-2.74327549266904,0.9171245865538273,0.9952704515865701,-1.2656989597552082,0.06083957631730841
0.6839013336644231,0.9508228540607986,0.26851070714354425,2.686518105772832,1.0390581592401622,8.341209503874398e-16,0.03352061897191003,,-10.749574438728395,-16.33943500095936,0.05537346607072989,,-28.765458638004027,0.8168867899992365
0.2981907848822378,0.731960083464579,0.529184468706818,1.5241219087636955,1.712022085133635,0.19022628128297098,0.01166071824069911,,0.03386567664204116,-1.7564190959473245,0.14213954386788932,,-2.0020814504192574,-0.0487540931871345
0.28922033306289446,1.0148713702581056,0.8970014941347155,1.4120142927450523,2.1044848574736195,2.3774512531106153,0.015352845742607703,,2.9646625332682706,-5.4597007661723335e-16,0.2571441737678598,,4.527740933637229,-0.517852264981534
0.2799856281488944,0.8723758111735677,0.521424536133032,2.3371312135499887,3.4955528810264807,4.21326120859141,0.03819697118780567,11.704738956058272,-1.3458889821134319,-9.203181457590171,0.4395815923633251,2.3237233054574604,-10.645542347007389,0.08981970606998296
0.5051284563028201,0.822329114963689,0.3725000634906299,2.0355120651588736,1.2823927944271503,5.3080424115564365e-16,0.021451214546889547,,-3.095523549013067,-6.115222076764074,0.09599986504175992,,-10.785338513993873,0.36375785085382906
0.44420204733117663,1.4435799970458267,0.7539681349472763,3.0301650235574273,3.507106040686405,13.79589425261353,0.09958547071728453,,24.10692942216353,-3.1544937760106817e-15,0.47225502933939345,,31.073053291942877,-0.6557627892497535
0.25962885571131794,0.5903245042735454,0.22590442730517357,2.8601625349572175,3.746951305929063,1.0154679095498553,0.036798005931003505,8.725491806264568,-13.208379969720058,-24.865599211273288,0.341717455178861,2.814097414975417,-38.00702402368138,0.9516843906334815
0.5449629561613235,0.8026236825004253,0.2105729775773006,1.1138320010597877,3.6861686100916176,2.155946407557972,0.036064290618596236,7.472965222325462,-26.115496440233393,-9.597240107456777,1.5122550546624174,2.4623236758139924,-15.635093450886464,1.8755422870640839
0.4634565831381014,1.5545636688168394,0.3403209572308713,1.196788761754167,1.5774052054578132,5.914675830020028e-16,0.01902548996837155,,-2.187844002772141,-2.573749774968513,0.2636570533851229,,-4.893763084921258,0.3219552406638688
0.35475060129080976,0.9823084254107649,0.8682910635855061,1.0256759095126773,4.231251953872815,8.57536678011868,0.027807738850390794,9.69324472802027,-14.219363177986573,-5.791902625632436,1.6447493567083198,1.399898803285204,-4.913406294431473,1.1726701784792037
0.33020655745937433,1.2303757955416144,0.3669921627456869,2.6226227465169427,2.010992606299682,1.0161109759265178e-15,0.034355939504388,,-1.5170392445607352,-12.004814837893518,0.15807564398675242,,-17.793794667776535,0.12082587189110025
0.41263806762286614,1.2078810931436146,0.0829317711738018,1.519018688518974,2.71111400049713,1.0464426468496972e-15,0.03344056286262419,,-12.971768817964659,-12.013703228464973,0.5294334509216051,,-21.72482836337979,0.9919129168004944
0.3690965489237165,1.1921761828212032,0.4853154701054725,2.7742080433439456,3.08853940346359,1.9715586100066764e-15,0.06191375319428439,,-1.7558281587456943,-13.637005121860106,0.36785236418421563,,-19.605831322202043,0.05601764357112138
0.3220571293603393,0.5965048292880378,0.727545379318214,1.5914859650108182,3.6093744793100595,5.165095043950798,0.025245004562564066,6.559826599819006,-2.8822757954844245,-3.5838882609312726,0.6942220744830808,1.7370487759200741,-3.788365394743642,0.284404127667376
0.6555762151213345,0.7158626183389816,0.7621158954614182,1.8431117671050508,1.2548934339318285,1.5247877599177506,0.022620208813982697,,1.584157475206442,-0.46217683593778647,0.12232154075765643,,1.4835713911496549,-0.17993453165638396
0.2792479043747693,1.2329037566668732,0.933503052535495,2.4920566892535527,2.5238092560887653,10.77167749623927,0.03493398634606775,,17.163340195296428,-9.706134695417483e-16,0.2398626657546928,,21.26602983873229,-1.293626706092798
0.40785648211158176,0.8019386348722142,0.7907719704159859,1.3404740651377949,1.4122468427893962,0.627888560223153,0.012701612130858617,,1.344318181274864,-4.0947755746292506e-16,0.14359391989163525,,1.3269607273081128,-0.314084395557903
0.4364770479647135,1.1654402040806282,0.2460137572215409,1.09969803814952,1.7014681062350152,5.004725702324641e-16,0.01598713221325386,,-3.0979417319387856,-3.0503334736155368,0.3199885238184345,,-5.535960663176067,0.5371821653786014
0.6842778444510697,0.9251391280177883,0.45378829678499355,2.864939317485293,2.660116070108546,2.927006244086835e-15,0.08947788844220464,,-22.34236024285953,-21.347141634111996,0.3489599831819613,,-45.01949462043418,0.6723635462198149
0.3174501794391175,1.2411168175210106,0.6155459199217919,1.1100070151286985,2.084168876250054,1.3836271770055673,0.01466070631453108,2.1348706479357014,-0.42354583045238914,-1.1473260504053222,0.4305988339115774,1.8512566144165437,-1.1871332854149395,0.1518134007522997
0.6300426949968349,0.648705739687625,0.13623480849026182,2.6323503943410134,3.686400194652643,2.4568653447775508e-15,0.08796011601060745,,-66.79583491402745,-50.15552144975031,0.7835032876631682,,-106.02790040803725,2.0054589466872965
0.3898145573536629,1.165478734442513,0.7396000528060754,2.27226555365832,3.579412843028609,9.379714509997525,0.0623541400002341,,4.021098424584231,-0.9037744495857236,0.6062956405182462,,10.645118798417641,-0.19480687696105514
0.5825148104355357,0.5526055137787256,0.7842315995920736,2.9013807869458903,1.1077807732720462,2.849695006725667,0.023603764006793843,,4.053934701913953,-1.4725461341327475,0.05968103567090062,,2.0640470601688023,-0.42891700647826364
0.32659869447983747,1.0182064287311337,0.2029544666541041,2.783105593530861,3.2295455374334607,1.7440710780828291e-15,0.05293570821772035,,-17.1823768704785,-29.595045705100556,0.3585033996152045,,-49.91009981627338,0.8545618696614489
0.6241038258382613,0.9086468464014905,0.531447762360947,1.5168243773658996,3.311519218094621,1.1451630691543615,0.053780472790010206,4.68120616811703,-20.706533029118585,-7.272640191129697,0.969621767467499,2.2482751780827734,-9.981005526285298,0.9965225273368019
0.6262254730319698,1.388895531525625,0.32313298328914464,1.7527750651905711,3.437730627450735,2.153548635545754e-15,0.07967066269445384,,-35.316989070882705,-18.28082286194413,0.8504017627231101,,-34.20941128200585,1.1400774312943736
0.36757602113336263,0.5411028082659848,0.6598627963976667,2.062347829871637,3.0111887119985274,2.475763874440222,0.02959357133915893,5.528955833730702,-1.7693872750332287,-3.5154226417387493,0.400871910487426,2.187767059811158,-4.773897795554221,0.13543014092497552
0.351697623381949,0.5822917445114252,0.08723782009797926,2.6518961308835918,3.013988085331949,1.1829351660040057e-15,0.037276494616668966,,-20.217035314764686,-26.737633125712673,0.31634083637099325,,-47.758162212852106,1.4321605459517905
0.7049784264631193,1.410563181511573,0.8291201025484749,2.1329746670391025,3.090818068440048,18.89159552535448,0.09704970816740253,,3.1014964213500944,-1.6985735716980594e-15,0.5921477700515099,,30.678863103328567,-0.09199537930881485
0.34230065581936386,0.9422903494112504,0.30212588276310187,2.40547438793614,1.3881225530515329,5.004725702324641e-16,0.0201087291565752,,-2.5811605584495347,-8.506557733855368,0.0738028945965,,-13.24008392419271,0.31922474122360234
0.4879410147114167,1.0313500760396033,0.4285389169624033,2.2644030517879012,1.1407434264258154,5.914675830020028e-16,0.02331148279209716,,-1.3996419790512604,-6.493347290390143,0.06678011241537528,,-9.760238907000568,0.15540644531014947
0.45997803230406914,1.1135229528524542,0.8486639108582233,1.959905383460232,1.4812599268080109,4.546340783220719,0.025393963723683157,,6.8168129815617435,-7.582917730794909e-16,0.12563876691538048,,7.552272790821187,-0.7039233523866774
0.44408472791916753,1.3333711089892493,0.5617615212138007,2.2192141689953107,3.4324317043417283,3.2960709180345162,0.06883491079754778,9.381573353372815,-6.862109938603455,-7.472412796002293,0.6012181352925543,2.1250240829897966,-9.569217728121348,0.21819891168290906
0.3415787667190934,0.6601139308030426,0.15766585826140384,1.6733488099695213,1.7044985922962064,3.639800510781556e-16,0.014022248547252474,,-3.582938029045351,-5.665008164289573,0.1521488814143995,,-9.818779479626766,0.6870378013997283
0.3734105713283707,1.2374228969692453,0.3440224068601051,2.065892599575127,3.5624466133349033,2.0341176765808973,0.055633644367276004,10.869019156097345,-16.390562709968783,-16.829676970385112,0.6717344978412441,2.5663974311802957,-26.527357101299295,0.7565456289454051
0.7570082680824175,0.7080805778177446,0.14294388369405597,2.2941927992968028,2.9289959107051904,2.2748753192384724e-15,0.07541327952316072,,-49.797163585875445,-35.50975319303589,0.5852948953411449,,-76.3827197771127,1.6999384183419828
0.375409374466593,1.269617570749357,0.6584052943499101,2.273430979829459,0.7781841585146758,2.6366434409155475,0.013484658767035364,,3.3255774626718955,-1.752239188166508,0.02981978590644719,,0.6545223643081807,-0.5993424398756048
